player_name,team_name,position,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalShots,totwAppearances,touches,wasFouled,yellowCards,goals_per90,assists_per90,expectedGoals_per90,expectedAssists_per90,keyPasses_per90,successfulDribbles_per90,tacklesWon_per90,interceptions_per90,ballRecovery_per90,aerialDuelsWon_per90,dribbledPast_per90,saves_per90,goalsPrevented_per90,finishing,creative_efficiency,defensive_efficiency,impact_score,cluster,pca1,pca2,xg_difference,offensive_overperformance,defensive_overperformance,midfield_overperformance,goalkeeper_overperformance,true_overperformance,rating_norm,goals_per90_norm,assists_per90_norm,keyPasses_per90_norm,expectedGoals_per90_norm,expectedAssists_per90_norm,true_overperformance_norm
Richarlison,Tottenham Hotspur,F,0,0.0,79,8,66.66666667,110,42,152,63.33333333,50,38.46153846,80,26,3,47,3,6,12,3,41,20,10,138,0,1,1.22426195,6.2555,18,0,20.0,9,12,23,15,8,8,1,0.0,54,48.21428571,2,0,1,88,4,16,1,15,1504,8,0,0,0,0,0.0,0,0,0,0,193,9,0,6.876923077,0,6,0,0,0,0,0,167.1111111,0.0,0,41,4,13,20,8,44.44444444,20,14,70.0,16,18,15,104,42.97520661,12,174,66,240,45,2,557,28,5,0.538563829787234,0.17952127659574466,0.3743317819148936,0.07326035605053191,0.9574468085106382,0.4787234042553191,0.8377659574468085,0.23936170212765956,2.8125,2.992021276595745,0.598404255319149,0.0,0.0,2.7445000000000004,1.77573805,49,0.46336002242172336,2,1.832969791980511,-1.5008282993434006,2.7445000000000004,3.9875166350000004,0.8736702127659575,10.556546471491355,0.75,4.6614864682503,0.5059985886238527,0.6577006769825918,0.30381482712765956,0.2566884348009269,0.47869045943248567,0.1607142917939072,0.673042316144105
Mohammed Kudus,Tottenham Hotspur,M,28,22.95081967,178,19,70.37037037,266,114,380,85.58558559,11,37.93103448,18,19,5,95,3,3,10,2,6,54,12,156,0,1,2.4015259,1.9301,23,0,7.692307692,2,7,20,13,7,1,1,0.0,96,41.02564103,0,0,1,64,3,25,2,19,1545,10,0,2,0,0,0.0,0,0,0,0,331,12,0,6.863157895,0,0,0,0,0,0,0,772.5,0.0,2,16,10,7,9,52,50.98039216,29,19,65.51724138,23,102,122,107,40.68441065,27,313,131,444,26,1,931,15,3,0.11650485436893204,0.29126213592233013,0.11243300970873786,0.13989471262135925,1.4563106796116503,3.0291262135922334,1.1067961165048543,0.17475728155339806,5.533980582524272,0.6407766990291263,0.6990291262135923,0.0,0.0,0.06990000000000007,2.5984741,16,0.3558647577746193,0,3.473132081899017,0.6519879514162294,0.06990000000000007,1.8888318699999997,0.46310679611650485,14.766015400150485,0.5,6.7545602672834955,0.4958957027522928,0.14227714033539277,0.49292071197411014,0.3904322471082059,0.14377782404030354,0.30808385971254826,0.8803320923915763
Kevin Danso,Tottenham Hotspur,D,0,0.0,43,21,32.30769231,149,361,510,85.42713568,58,65.90909091,30,17,0,34,0,0,2,2,93,3,3,48,0,0,0.19512523,0.2619,11,0,0.0,0,0,19,14,5,0,0,0.0,28,60.86956522,0,0,1,87,12,0,0,11,947,0,0,0,0,0,0.0,0,0,0,0,141,0,0,6.86,0,0,0,0,0,0,0,0.0,0.0,0,4,0,1,1,0,0.0,19,8,42.10526316,0,1,5,86,64.17910448,65,205,392,597,4,1,829,9,4,0.0,0.0,0.024890179514255546,0.018544108447729673,0.0,0.0,0.7602956705385427,1.1404435058078142,3.2312565997888067,5.512143611404435,0.28511087645195354,0.0,0.0,-0.2619,-0.19512523,110,0.15125631725075214,1,-2.045980472184456,-0.102098555174295,-0.2619,-0.398487661,1.6678986272439282,13.626520529059134,0.5,4.3475961594611405,0.49357798165137634,0.0,0.0,0.0,0.031829227553392465,0.03970299698559859,0.6419558576039384
Xavi Simons,Tottenham Hotspur,M,14,28.0,232,33,64.70588235,382,220,602,82.01634877,12,33.33333333,24,25,4,83,6,1,15,1,9,27,16,115,0,2,3.54724173,2.3343,19,0,2.777777778,1,5,32,25,7,1,0,0.0,98,51.85185185,0,0,1,132,15,31,0,17,1599,0,0,1,0,0,0.0,0,0,0,0,287,21,0,6.856,1,1,0,0,0,0,0,1599.0,0.0,3,14,22,12,9,26,43.33333333,33,20,60.60606061,30,60,50,110,48.88888889,51,482,252,734,36,2,1146,39,4,0.05628517823639775,0.225140712945591,0.13138649155722326,0.19965713302063792,1.7448405253283303,1.4634146341463417,1.125703564727955,0.8442776735459663,4.671669793621013,0.6754221388367729,0.900562851782364,0.0,0.0,-1.3342999999999998,0.4527582699999999,28,0.32755002841547426,0,1.8745983348432287,1.2330634031735768,-1.3342999999999998,-1.0173692109999999,0.6472795497185742,14.130978231025328,0.25,5.374899517953846,0.49064220183486196,0.0687361419068736,0.3810193871169481,0.4677861782425898,0.16801528228519153,0.4402553478945122,0.7436959316608548
Guglielmo Vicario,Tottenham Hotspur,G,0,0.0,32,157,31.21272366,97,621,718,67.04014939,12,92.30769231,1,31,0,247,0,0,0,7,37,0,1,2,2,1,0.06331213,0.0,0,0,0.0,0,0,50,39,11,0,0,-5.2214,4,80.0,0,21,0,353,0,1,0,31,2790,0,0,0,0,0,0.0,2,0,0,0,361,0,19,6.84516129,0,0,62,21,83,2,23,0.0,0.0,0,0,0,0,0,0,0.0,1,1,100.0,1,0,0,16,88.88888889,503,382,689,1071,0,1,1365,3,1,0.0,0.0,0.0,0.002042326774193548,0.03225806451612903,0.0,0.03225806451612903,0.0,7.967741935483872,0.3870967741935484,0.03225806451612903,2.6774193548387095,-0.16843225806451614,0.0,-0.06331213,37,0.14610339822381885,0,-1.9115868829919627,-2.0714922966438456,0.0,-0.044318490999999995,0.08387096774193549,12.05975879664516,2.7620164516129035,2.7620164516129035,0.482687185321101,0.0,0.0,0.008648284183257035,0.0,0.0032074028166674115,0.4849262951421614
Pedro Porro,Tottenham Hotspur,D,40,21.8579235,295,104,42.97520661,486,361,847,73.7804878,17,47.22222222,19,27,2,107,6,0,7,7,79,7,34,103,0,5,3.134919,0.5874,26,0,0.0,0,2,33,23,10,0,0,0.0,85,50.29585799,0,0,0,301,18,39,0,25,2168,1,0,2,0,0,0.0,0,0,0,0,523,7,0,6.833333333,0,0,0,0,0,0,0,0.0,0.0,4,7,13,11,2,13,43.33333333,51,34,66.66666667,37,30,183,102,49.75609756,242,700,448,1148,20,0,1877,21,6,0.0,0.08302583025830258,0.024384686346863468,0.13013962638376383,1.6190036900369003,0.5396678966789669,1.4114391143911438,0.7472324723247232,4.441881918819188,0.7057195571955719,1.4114391143911438,0.0,0.0,-0.5874,-1.134919,97,0.23852951164988542,1,0.2850903575197755,1.0663614313141254,-0.5874,-1.3818432999999999,0.6476014760147601,12.776729847813654,1.75,3.3754668525622695,0.4740061159633022,0.0,0.14050968634686348,0.43404972416060794,0.03118280967430917,0.28650936094305157,0.5456800040703667
Pape Matar Sarr,Tottenham Hotspur,M,1,14.28571429,146,20,60.60606061,278,234,512,84.90878939,26,40.625,38,22,3,74,2,1,7,3,46,16,9,95,0,2,1.05918645,1.5385,26,0,12.5,2,5,22,20,2,2,0,0.0,57,50.0,2,0,0,91,17,8,0,13,1330,3,0,0,0,0,0.0,0,0,0,0,142,5,0,6.818181818,0,0,0,0,0,0,0,665.0,0.0,0,8,8,3,6,11,57.89473684,33,21,63.63636364,8,19,7,83,46.62921348,33,339,264,603,16,1,860,13,2,0.13533834586466167,0.2030075187969925,0.10410902255639098,0.07167427105263156,0.5413533834586467,0.744360902255639,1.4210526315789473,1.150375939849624,5.007518796992481,1.7593984962406015,0.6090225563909775,0.0,0.0,0.4615,1.94081355,75,0.2839809238677209,1,0.1696597231436742,1.196496259875545,0.4615,1.820069485,1.1030075187969925,14.195590359721804,0.75,6.62686544164812,0.4628857379816509,0.1652768284347232,0.34356203007518804,0.14513511501526094,0.13313322097218105,0.15720648181641664,0.8676857003502907
Dominic Solanke,Tottenham Hotspur,F,0,0.0,41,2,33.33333333,56,34,90,73.17073171,14,30.43478261,32,12,0,26,0,2,4,0,9,10,5,65,0,1,0.22640525,1.827,8,0,21.42857143,3,3,18,16,2,3,0,0.0,33,50.0,0,0,0,33,3,5,1,8,780,2,0,0,0,0,0.0,0,0,0,0,90,6,0,6.766666667,0,2,0,0,0,0,0,260.0,0.0,0,13,1,2,8,10,47.61904762,17,13,76.47058824,5,21,2,47,41.96428571,6,82,41,123,14,1,267,6,1,0.34615384615384615,0.0,0.2108076923076923,0.02612368269230769,0.5769230769230769,1.1538461538461537,1.5,0.34615384615384615,3.0,1.6153846153846152,0.5769230769230769,0.0,0.0,1.173,-0.22640525,20,0.2833632442907792,2,0.5386376586517692,-0.5317608495574088,1.173,1.014516325,0.8653846153846152,11.934063754096153,0.0,2.6375352684028845,0.4250764528440367,0.42272727272727273,0.0,0.15467123635440466,0.269578048025893,0.05646609996901881,0.47259816957556927
Mathys Tel,Tottenham Hotspur,F,16,25.80645161,69,11,55.0,110,59,169,75.44642857,11,27.5,29,24,0,51,1,3,7,0,7,24,7,95,1,0,1.30997684,2.0027,12,0,11.11111111,3,3,19,16,3,3,0,0.0,63,48.8372093,0,0,1,55,2,20,0,9,914,2,0,0,0,0,0.0,0,0,0,0,189,7,0,6.730434783,0,3,0,0,0,0,0,304.6666667,0.0,0,18,9,13,7,30,55.55555556,16,9,56.25,20,54,62,74,43.78698225,20,156,68,224,27,0,508,17,0,0.29540481400437635,0.0,0.1972024070021882,0.12899115492341356,1.9693654266958425,2.9540481400437635,0.8862144420131292,0.19693654266958424,5.021881838074398,1.0831509846827134,0.6892778993435449,0.0,0.0,0.9973000000000001,-1.30997684,11,0.31414832557681066,0,2.9028597532990643,-0.4091936749688261,0.9973000000000001,0.08031621200000016,0.48249452954048144,13.293960433092996,0.0,2.1025806769179978,0.3984842444036696,0.36075193952655654,0.0,0.5279805879931538,0.25217979175097566,0.2839693837962953,0.4196183761145452
Rodrigo Bentancur,Tottenham Hotspur,M,1,14.28571429,121,15,44.11764706,294,331,625,84.57374831,25,40.98360656,36,20,1,100,1,0,3,4,40,5,7,72,0,1,0.67679891,0.4734,15,0,11.11111111,1,2,21,17,4,1,0,0.0,53,59.5505618,0,0,0,114,22,9,0,17,1415,1,0,0,0,1,0.0,0,0,0,0,151,5,0,6.72,0,1,0,0,0,0,0,1415.0,0.0,0,4,5,4,2,13,59.09090909,37,22,59.45945946,9,22,7,78,52.0,34,368,371,739,9,0,966,3,5,0.0636042402826855,0.0636042402826855,0.03011024734982332,0.04304728049469965,0.5724381625441697,0.8268551236749117,1.3992932862190814,1.3992932862190814,6.360424028268551,1.5901060070671378,0.4452296819787986,0.0,0.0,0.5266,0.32320108999999997,77,0.18506532706451242,1,-0.8444656664358661,1.4358995930510405,0.5266,0.7528407629999999,1.1607773851590109,14.487283430581272,1.0,6.328205154464311,0.39082568807339424,0.07767426919370382,0.10764134275618374,0.15346884511772735,0.038504580251723576,0.0938945891766306,0.8381075630992613
Micky van de Ven,Tottenham Hotspur,D,0,0.0,95,57,42.85714286,356,878,1234,89.09747292,36,45.0,44,28,1,96,1,1,3,6,110,4,9,81,1,1,0.33369814,2.4957,21,0,26.66666667,4,5,40,30,10,4,0,0.0,57,60.63829787,2,0,0,151,21,5,1,28,2413,1,0,0,0,1,0.0,0,0,0,0,180,0,0,6.714285714,1,1,0,0,0,0,0,603.25,0.0,0,13,2,6,6,9,69.23076923,32,15,46.875,5,13,3,93,53.44827586,133,449,936,1385,15,2,1693,16,7,0.14919187733112307,0.03729796933278077,0.09308454206382097,0.012446262992125983,0.18648984666390386,0.33568172399502694,0.5594695399917116,0.7832573559883962,3.580605055946954,1.3427268959801077,0.33568172399502694,0.0,0.0,1.5043000000000002,0.66630186,137,0.1935657000846178,1,-0.9431895644698256,-0.8684571880297094,1.5043000000000002,1.9707113020000002,0.6489846663903854,14.328155214067136,1.5,4.267036298651015,0.3866317166972477,0.1821949289831594,0.06312163282221302,0.04999733292848556,0.11903526325938218,0.026216908182868422,0.63397752662986
Lucas Bergvall,Tottenham Hotspur,M,3,15.78947368,79,10,55.55555556,132,98,230,82.43727599,4,25.0,12,18,2,34,0,1,1,0,11,5,5,47,1,0,0.39361382,1.3424,19,0,9.090909091,1,3,15,11,4,1,0,0.0,40,53.33333333,1,0,0,49,2,4,0,10,867,3,0,0,0,0,0.0,0,0,0,0,117,1,0,6.652941176,0,0,0,0,0,0,0,867.0,0.0,0,9,2,5,5,14,70.0,20,12,60.0,4,20,19,44,48.35164835,18,172,107,279,11,1,447,6,2,0.10380622837370243,0.20761245674740486,0.13934948096885813,0.0408595660899654,0.4152249134948097,1.4532871972318337,1.245674740484429,0.20761245674740486,3.5294117647058822,0.4152249134948097,0.5190311418685122,0.0,0.0,-0.34240000000000004,1.6063861799999999,20,0.23896376227365695,0,1.0763841090775035,-0.028580102600604125,-0.34240000000000004,0.7820703259999997,0.5034602076124568,13.403487950922145,0.0,5.77491535229135,0.341608202568807,0.12676942434727903,0.3513552479815456,0.11132047460801445,0.17819824628683795,0.08905620634911153,0.7833119226658387
Yves Bissouma,Tottenham Hotspur,M,0,0.0,36,1,20.0,110,101,211,87.91666667,4,57.14285714,3,8,0,25,0,0,1,0,13,3,2,12,1,0,0.0956329,0.3554,4,0,0.0,0,0,15,13,2,0,0,0.0,25,73.52941176,0,0,0,29,9,0,0,5,463,0,0,0,0,0,0.0,0,0,0,0,37,0,0,6.625,0,0,0,0,0,0,0,0.0,0.0,0,1,4,2,2,2,100.0,18,11,61.11111111,0,2,1,29,70.73170732,5,134,106,240,5,0,317,5,3,0.0,0.0,0.0690842332613391,0.018589548596112313,0.0,0.38876889848812096,2.138228941684665,1.7494600431965444,4.859611231101511,0.7775377969762419,0.38876889848812096,0.0,0.0,-0.3554,-0.0956329,31,0.10516467427243187,1,-2.198905323057612,2.3794563225213152,-0.3554,-0.42234303,1.3704103671706263,14.407050195424405,0.0,5.867964939603888,0.32110091743119273,0.0,0.0,0.0,0.08834399043074055,0.03980349311669263,0.7925271869068057
Archie Gray,Tottenham Hotspur,M,4,33.33333333,107,21,41.17647059,216,206,422,82.90766208,9,36.0,16,21,2,55,3,0,3,2,41,17,1,53,1,0,1.17282508,1.4333,11,0,20.0,2,4,26,19,7,2,0,0.0,19,33.92857143,1,0,0,87,14,8,0,17,1398,0,0,0,0,0,0.0,0,0,0,0,144,2,0,6.605,0,1,0,0,0,0,0,699.0,0.0,0,7,3,3,4,6,42.85714286,11,8,72.72727273,8,14,12,28,34.56790123,51,275,234,509,10,0,725,2,5,0.12875536480686695,0.12875536480686695,0.09227253218884121,0.07550376051502146,0.5150214592274678,0.38626609442060084,0.5150214592274678,0.9012875536480687,3.5407725321888415,0.5793991416309013,0.06437768240343347,0.0,0.0,0.5667,0.82717492,62,0.20732715211031533,1,-0.24970140019183706,-0.4352301188483884,0.5667,1.145722444,0.5568669527896994,13.520475895905578,0.5,5.9778527265201715,0.3064220183486235,0.15723761217323448,0.21790057224606582,0.1380756101361209,0.11799687592788344,0.1656758396141696,0.8034100400449644
Djed Spence,Tottenham Hotspur,D,10,21.73913043,189,31,39.74358974,351,303,654,81.54613466,21,48.8372093,22,24,0,99,4,2,2,6,51,24,10,115,2,4,1.74799191,0.8645,23,0,0.0,0,0,29,23,6,0,0,0.0,82,46.85714286,0,0,0,148,13,10,0,21,1819,2,0,0,0,0,0.0,0,0,0,0,320,7,0,6.604347826,0,0,0,0,0,0,0,0.0,0.0,0,6,5,2,7,26,40.625,38,23,60.52631579,10,64,46,103,47.24770642,78,449,353,802,11,0,1337,18,4,0.0,0.0,0.04277350192413414,0.08648668053875756,0.4947773501924134,1.286421110500275,1.1379879054425508,0.6432105552501375,4.8982957669048925,1.039032435404068,0.4947773501924134,0.0,0.0,-0.8645,-1.74799191,77,0.1171500599498822,1,-0.5813698894440718,0.23712326481980114,-0.8645,-2.0880943370000002,0.7248488180318856,13.651287883428258,1.5,3.534517111126196,0.30594335853210985,0.0,0.0,0.13264822908898918,0.054698180269008655,0.18996583447084064,0.5614317145571386
Wilson Odobert,Tottenham Hotspur,F,8,28.57142857,137,6,66.66666667,220,56,276,84.92307692,5,29.41176471,12,24,2,54,2,4,4,0,13,21,3,55,0,1,1.22273443,1.9016,2,0,0.0,0,2,13,9,4,0,0,0.0,44,50.57471264,0,0,1,49,1,20,0,10,990,2,0,0,0,0,0.0,0,0,0,0,141,7,0,6.604166667,0,0,0,0,0,0,0,0.0,0.0,0,14,8,10,8,24,58.53658537,10,9,90.0,20,41,28,49,47.11538462,9,254,71,325,22,0,539,10,0,0.0,0.18181818181818182,0.17287272727272726,0.11115767545454545,1.8181818181818183,2.1818181818181817,0.8181818181818181,0.09090909090909091,4.909090909090909,0.4545454545454546,0.2727272727272727,0.0,0.0,-1.9016,0.77726557,20,0.2485075674911117,0,2.435792118296683,0.1875399060723521,-1.9016,-1.357514101,0.36363636363636365,14.6298873205,0.0,1.2127111586886363,0.3058103977981652,0.0,0.30770202020202025,0.4874487448744875,0.2210673238008491,0.2445285862998932,0.33148920770757695
Destiny Udogie,Tottenham Hotspur,D,4,26.66666667,114,4,26.66666667,205,151,356,85.37170264,6,42.85714286,8,14,1,49,2,0,1,0,14,9,9,49,0,1,0.66113357,0.167,12,0,0.0,0,1,19,16,3,0,0,0.0,37,47.43589744,0,0,0,61,3,9,0,8,842,3,0,0,0,0,0.0,0,0,0,0,117,1,0,6.55,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,1,5,31.25,20,11,55.0,9,16,15,43,46.73913043,15,245,172,417,3,0,626,13,3,0.0,0.10688836104513065,0.017850356294536816,0.07066748372921615,0.9619952494061756,0.5344418052256532,1.175771971496437,0.32066508313539194,5.237529691211401,0.6413301662707839,0.9619952494061756,0.0,0.0,-0.167,0.33886643000000005,19,0.15696411305718094,0,-0.06812146687392959,0.1449923499629828,-0.167,0.070206501,0.4916864608076009,14.469503027027315,0.0,3.9229186083913894,0.2660550458715596,0.0,0.18089370546318292,0.2579078572940429,0.022826796089700174,0.1549798554861993,0.5998974674128066
Conor Gallagher,Tottenham Hotspur,M,4,28.57142857,51,9,60.0,110,92,202,80.47808765,3,23.07692308,10,9,1,34,0,2,1,0,4,8,8,39,0,1,0.48993,0.5636,12,0,0.0,0,1,17,15,2,0,0,0.0,29,50.0,0,0,0,49,9,7,0,7,594,0,0,0,0,0,0.0,0,0,0,0,84,4,0,6.477777778,0,0,0,0,0,0,0,0.0,0.0,0,4,1,2,2,5,62.5,10,8,80.0,7,8,14,32,45.07042254,15,144,107,251,5,0,364,14,0,0.0,0.15151515151515152,0.0853939393939394,0.07423181818181818,1.0606060606060606,0.7575757575757576,1.2121212121212122,1.3636363636363638,5.151515151515151,0.4545454545454546,1.2121212121212122,0.0,0.0,-0.5636,0.51007,13,0.16876987072458655,1,-0.04626168654345958,1.5840355529240717,-0.5636,-0.20655099999999998,0.7424242424242424,13.749362011136364,0.0,5.565609252939395,0.21304791045871507,0.0,0.2564183501683502,0.28434510117678435,0.10920062376784336,0.16286279238586246,0.7625830718618497
Randal Kolo Muani,Tottenham Hotspur,F,4,57.14285714,77,2,28.57142857,113,36,149,70.28301887,19,30.15873016,44,23,1,49,1,6,5,0,15,23,11,140,0,0,1.44388341,1.8231,33,0,6.666666667,1,2,26,20,6,1,0,0.0,50,34.24657534,0,0,1,63,3,17,0,15,1235,1,0,1,0,0,0.0,0,0,0,0,178,9,0,6.460869565,0,1,0,0,0,0,0,1235.0,0.0,0,15,0,7,3,16,35.55555556,22,14,63.63636364,16,45,7,69,33.01435407,7,163,49,212,15,0,450,12,2,0.0728744939271255,0.0728744939271255,0.1328574898785425,0.10522227279352227,1.2388663967611337,1.165991902834008,1.0202429149797572,0.21862348178137653,3.57085020242915,1.3846153846153846,0.8016194331983805,0.0,0.0,-0.8230999999999999,-0.44388341,21,0.1739163163925574,0,0.8525016168252598,-0.24967864087856326,-0.8230999999999999,-1.1338183869999998,0.5793522267206479,11.895074188172066,0.0,0.9918325606478747,0.20063821284403627,0.08899521531100478,0.12332995951417004,0.3321361285926164,0.1698963751986883,0.23140175848024733,0.30961426226280886
Radu Dr?gu?in,Tottenham Hotspur,D,0,0.0,11,5,16.66666667,45,139,184,77.96610169,16,59.25925926,11,8,0,13,0,0,1,0,42,2,3,24,2,1,0.02104441,0.3225,9,0,0.0,0,0,13,10,3,0,0,0.0,7,35.0,0,0,0,52,15,0,0,5,521,0,0,0,0,0,0.0,0,0,0,0,69,1,0,6.442857143,0,0,0,0,0,0,0,0.0,0.0,0,4,0,3,0,1,100.0,5,2,40.0,0,1,3,23,48.93617021,30,79,157,236,4,0,339,1,0,0.0,0.0,0.05571017274472169,0.0036353107485604607,0.0,0.1727447216890595,0.345489443378119,2.5911708253358925,2.2456813819577732,2.763915547024952,0.5182341650671786,0.0,0.0,-0.3225,-0.02104441,56,0.06334956811294831,1,-2.4666745139117023,1.1196318143219495,-0.3225,-0.337231087,1.3733205374280228,12.257244426676582,0.0,3.8377187660759593,0.18741808660550419,0.0,0.0,0.0,0.07124142131297061,0.006730470676627039,0.5914596109654882
Mateus Fernandes,West Ham United,M,12,26.08695652,242,77,61.11111111,532,520,1052,87.8130217,14,51.85185185,13,29,3,143,2,0,8,3,29,29,35,130,0,4,2.24908634,1.249,41,0,13.63636364,3,6,42,38,4,2,1,0.0,144,55.17241379,1,0,1,146,30,29,0,28,2399,0,0,0,0,0,0.0,0,0,0,0,260,14,0,7.155172414,0,2,0,0,0,0,0,799.6666667,0.0,0,6,16,9,5,23,63.88888889,81,55,67.90123457,29,36,46,158,54.86111111,126,641,557,1198,22,1,1652,40,6,0.11254689453939141,0.11254689453939141,0.04685702375989997,0.08437589437265527,1.0879533138807838,0.8628595248020009,2.063359733222176,1.1254689453939142,5.364735306377657,0.5252188411838266,1.3130471029595665,0.0,0.0,1.751,0.7509136600000001,79,0.3352639263038443,1,0.20833792459004183,2.0130506260097585,1.751,2.2766395619999997,0.9679032930387661,14.915014715045851,0.75,7.070242369426094,0.7102182855045864,0.13744363181628708,0.19046998749478952,0.29167681253327504,0.05992013319447452,0.18529758731914045,0.9115960030805814
Crysencio Summerville,West Ham United,M,10,25.0,145,7,70.0,255,148,403,83.78378378,4,30.76923077,9,24,1,90,2,5,17,3,26,27,10,121,0,0,2.00960613,4.2678,37,0,11.62790698,5,6,34,31,3,5,0,0.0,114,50.44247788,1,0,0,78,13,20,1,22,1864,5,0,0,0,0,0.0,0,0,0,1,242,10,0,7.0,0,3,0,0,0,0,0,372.8,0.0,0,33,10,11,15,33,45.20547945,31,18,58.06451613,20,73,40,118,49.37238494,10,314,167,481,43,3,909,50,4,0.24141630901287553,0.048283261802575105,0.20606330472103007,0.09703033889484977,0.9656652360515021,1.5933476394849786,0.8690987124463521,0.6276824034334765,4.345493562231759,0.19313304721030042,0.48283261802575106,0.0,0.0,0.7321999999999997,-1.0096061299999999,47,0.3341316204289052,0,0.9680891060659372,-0.3334832411723314,0.7321999999999997,0.025475708999999847,0.45869098712446355,14.016181374899677,0.75,5.708401030984764,0.5963302752293576,0.29482052282481463,0.08171271459227468,0.2588917690052267,0.2635109888465539,0.2132843514669114,0.7767246065438448
Jarrod Bowen,West Ham United,M,19,17.59259259,202,13,35.13513514,347,141,488,73.71601208,26,34.66666667,49,31,6,132,9,5,25,4,33,66,19,199,0,0,4.05327377,6.2044,17,0,11.94029851,8,14,55,51,4,6,2,0.0,132,46.80851064,1,0,1,174,20,32,6,31,2778,17,0,0,1,0,100.0,0,1,0,0,464,22,0,6.996774194,0,1,0,0,0,0,0,347.25,0.0,1,49,18,19,23,46,47.91666667,41,23,56.09756098,32,96,108,158,44.25770308,37,486,176,662,67,0,1333,45,5,0.25917926565874727,0.19438444924406048,0.20100647948164146,0.13131556490280777,1.036717062634989,1.4902807775377969,0.7451403887688984,0.6479481641468683,4.27645788336933,0.8423326133909288,0.6155507559395248,0.0,0.0,1.7956000000000003,1.9467262300000003,57,0.39050628447030866,0,1.7308062965175648,-0.2018383513745452,1.7956000000000003,3.1583083610000005,0.531317494600432,12.52219614599028,1.0,6.3784653017162,0.5939627111926606,0.3165128607893186,0.3289686825053996,0.27794053703426497,0.2570443885896111,0.2891100846592953,0.8430851299116792
Konstantinos Mavropanos,West Ham United,D,1,33.33333333,75,71,45.51282051,275,474,749,83.03769401,56,65.88235294,29,24,0,73,0,2,2,3,149,2,10,50,0,2,0.53811191,2.0009,9,0,6.25,1,1,35,32,3,1,0,0.0,39,65.0,1,0,0,153,37,2,0,20,1905,1,1,0,0,0,0.0,0,0,0,0,172,1,0,6.9125,0,0,0,0,0,0,0,1905.0,0.0,0,15,1,10,4,1,100.0,31,19,61.29032258,2,1,3,95,65.51724138,156,389,513,902,16,2,1233,8,2,0.047244094488188976,0.0,0.09453070866141733,0.02542260992125984,0.09448818897637795,0.047244094488188976,0.8976377952755905,1.7480314960629921,3.4488188976377954,2.6456692913385824,0.47244094488188976,0.0,0.0,-1.0009000000000001,-0.53811191,195,0.18994505020644817,1,-2.100505894032109,0.727344869897281,-1.0009000000000001,-1.377578337,1.2968503937007874,13.357285344531494,0.75,3.910794821803346,0.5321100917431192,0.05769506084466714,0.0,0.02533198201709935,0.12088460169780713,0.05491559664512121,0.5986967753921676
Lucas Paquetá,West Ham United,M,7,20.0,203,25,51.02040816,387,221,608,77.05956907,38,42.69662921,51,18,1,76,6,1,6,1,17,27,12,142,0,1,2.10642454,2.8158,28,0,17.39130435,4,5,32,30,2,2,2,0.0,85,48.29545455,0,0,0,181,8,23,4,18,1521,5,0,0,2,1,100.0,0,2,0,0,314,9,0,6.905555556,1,0,0,0,0,0,0,380.25,0.0,2,8,15,6,11,16,38.0952381,39,22,56.41025641,23,42,35,123,46.41509434,49,541,248,789,23,1,1141,30,5,0.2366863905325444,0.0591715976331361,0.1666153846153846,0.1246405053254438,1.3609467455621302,0.9467455621301776,1.301775147928994,0.4733727810650888,4.497041420118343,2.2485207100591715,0.7100591715976332,0.0,0.0,1.1842000000000001,-1.10642454,35,0.3264293639300583,0,0.9359552403809466,0.04179473490755361,1.1842000000000001,0.4097028220000003,0.9408284023668639,13.190687202807691,0.25,5.628321690396449,0.5270132521100921,0.2890442890442891,0.1001397107166338,0.36486548063090335,0.21306551797996143,0.27434742022654557,0.7687938643978849
